taxon	date	lineage	rename	country	conflict	ambiguity_score	scorpio_call	scorpio_support	scorpio_conflict	scorpio_notes	version	pangolin_version	scorpio_version	constellation_version	is_designated	qc_status	qc_notes	note
hCoV-19|USA|OH-CDC-QDX48733915|2023|EPI_ISL_17534499|2023-04-01	2023-04-01	XBB.1.5	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.5(2/2); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|USA|DC-CDC-QDX48791708|2023|EPI_ISL_17534829|2023-04-05	2023-04-05	XBB.1.5.17	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.5.17(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5.17
hCoV-19|USA|CO-CDC-QDX48853755|2023|EPI_ISL_17534972|2023-04-06	2023-04-06	XBB.1.5.16	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.5.16(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5.16
hCoV-19|USA|KS-CDC-QDX48853794|2023|EPI_ISL_17535308|2023-04-07	2023-04-07	XBB.1.5	Recombinant	Other	0,5		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/2) XBB.1.5(1/2); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Nigeria|NCDC-NR-GL-00172|2023|EPI_ISL_17535486|2023-03-15	2023-03-15	XBB.1.17.1	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.17.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.17.1
hCoV-19|Nigeria|NCDC-NR-GL-00181|2023|EPI_ISL_17535487|2023-03-16	2023-03-16	XBB.1.5	Recombinant	Other	0		Omicron (BA.2-like)	0,94	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 1; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.07	Usher placements: XBB.1.5(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Nigeria|NCDC-NR-GL-00182|2023|EPI_ISL_17535488|2023-03-21	2023-03-21	XBB.1.5.15	Recombinant	Other	0		Omicron (Unassigned)	0,94	0	scorpio call: Alt alleles 31; Ref alleles 0; Amb alleles 1; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.08	Usher placements: XBB.1.5.15(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Nigeria|NCDC-NR-GL-00187|2023|EPI_ISL_17535490|2023-03-28	2023-03-28	XBB.1.5.4	Recombinant	Other	0		Omicron (BA.2-like)	0,94	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 3	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.5.4(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5.4
hCoV-19|Nigeria|NCDC-NR-GL-00190|2023|EPI_ISL_17535492|2023-04-05	2023-04-05	XBB.1.17.1	Recombinant	Other	0		Omicron (BA.2-like)	0,91	0,02	scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 4; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.09	Usher placements: XBB.1.17.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.17.1
hCoV-19|Nigeria|NCDC-NR-GL-00191|2023|EPI_ISL_17535493|2023-04-05	2023-04-05	XBB.1.17.1	Recombinant	Other	0		Probable Omicron (BA.2-like)	0,91	0,06	scorpio call: Alt alleles 58; Ref alleles 4; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.05	Usher placements: XBB.1.17.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.17.1
hCoV-19|Nigeria|NCDC-NR-GL-00192|2023|EPI_ISL_17535494|2023-04-05	2023-04-05	XBB.1.17.1	Recombinant	Other	0		Omicron (BA.2-like)	0,92	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 3; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.08	Usher placements: XBB.1.17.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.17.1
hCoV-19|Brazil|DF-LACENDF-530048386|2023|EPI_ISL_17535842|2023-04-12	2023-04-12	XBB.1.5	Recombinant	Other	0,333333333		Omicron (Unassigned)	0,88	0	scorpio call: Alt alleles 29; Ref alleles 0; Amb alleles 3; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.05	Usher placements: XBB.1.22(1/3) XBB.1.5(2/3); scorpio found insufficient support to assign a specific lineage
hCoV-19|Brazil|DF-LACENDF-530048390|2023|EPI_ISL_17535846|2023-04-13	2023-04-13	XBB.1.4	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.4(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.4
hCoV-19|Peru|LIM-INS-42344|2023|EPI_ISL_17536139|2023-02-20	2023-02-20	XBB.1.5	Recombinant	Other	0,333333333		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/3) XBB.1.5(2/3); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Peru|ICA-INS-42589|2023|EPI_ISL_17536383|2023-02-20	2023-02-20	XBB.2.6	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.2.6(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.2.6
hCoV-19|Canada|ON-PHL-23-21097-v2|2023|EPI_ISL_17536989|2023-04-06	2023-04-06	XBB.1.5	Recombinant	Other	0,5		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1.22(1/6) XBB.1.5(3/6) XBB.1.5.2(1/6) XBB.1.5.9(1/6); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Ecuador|GENSBIO-INSPI-102916|2023|EPI_ISL_17538130|2023-03-26	2023-03-26	XBB.1.5	Recombinant	Other	0,333333333		Omicron (Unassigned)	0,79	0	scorpio call: Alt alleles 26; Ref alleles 0; Amb alleles 7; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.05	Usher placements: XBB.1.22(1/3) XBB.1.5(2/3); scorpio found insufficient support to assign a specific lineage
hCoV-19|Ecuador|GENSBIO-INSPI-102924|2023|EPI_ISL_17538133|2023-03-27	2023-03-27	XBB.1.5	Recombinant	Other	0		Omicron (BA.2-like)	0,89	0,05	scorpio call: Alt alleles 57; Ref alleles 3; Amb alleles 3; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: XBB.1.5(2/2); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|USA|HI-H2321063|2023|EPI_ISL_17538177|2023-04-04	2023-04-04	XBB.1.5	Recombinant	Other	0,333333333		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/3) XBB.1.5(2/3); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Hong_Kong|VB23029849|2023|EPI_ISL_17539439|2023-04-09	2023-04-09	EJ.2	Others	Other	0		Omicron (BA.2-like)	0,94	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 2; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: EJ.2(1/1)
hCoV-19|Trinidad_and_Tobago|422785|2023|EPI_ISL_17539506|2023-03-01	2023-03-01	BN.1.2	Others	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 1; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BN.1.2(1/1)
hCoV-19|Finland|THL-04210|2023|EPI_ISL_17540500|2023-04-06	2023-04-06	XBB.1.5	Recombinant	Other	0,571428571		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/7) XBB.1.5(3/7) XBB.1.5.18(1/7) XBB.1.5.31(1/7) XBB.1.5.7(1/7); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Romania|IS-28725|2022|EPI_ISL_17540891|2022-12-20	2022-12-20	BA.5.2	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,97	0,03	scorpio call: Alt alleles 59; Ref alleles 2; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2(1/1)
hCoV-19|Romania|IS-1138|2023|EPI_ISL_17541102|2023-02-21	2023-02-21	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,95	0,02	scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(2/2)
hCoV-19|Laos|LOMWRU-1091|2023|EPI_ISL_17543142|2023-01-09	2023-01-09	BN.1.2	Others	Other	0		Omicron (BA.2-like)	0,97	0,02	scorpio call: Alt alleles 62; Ref alleles 1; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BN.1.2(1/1)
hCoV-19|Tunisia|IPT-G-4445|2023|EPI_ISL_17543449|2023-01-26	2023-01-26	BQ.1.1.59	Others	Other	0		Omicron (BA.5-like)	0,97	0,03	scorpio call: Alt alleles 59; Ref alleles 2; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1.59(1/1)
hCoV-19|Tunisia|IPT-G-4457|2023|EPI_ISL_17543450|2023-02-02	2023-02-02	XBB.1.9.2	Recombinant	Other	0		Omicron (BA.2-like)	0,92	0,05	scorpio call: Alt alleles 59; Ref alleles 3; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.9.2(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.9.2
hCoV-19|Tunisia|IPT-V-7227|2022|EPI_ISL_17543452|2022-11-28	2022-11-28	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Ukraine|76963|2023|EPI_ISL_17543530|2023-03-16	2023-03-16	XBB.1.9.1	Recombinant	Other	0		Omicron (BA.2-like)	0,94	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 1; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1.9.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.9.1
hCoV-19|Malaysia|TIDREC-NSC2595|2023|EPI_ISL_17544335|2023-02-18	2023-02-18	XBB.1.9.1	Recombinant	Other	0		Omicron (BA.2-like)	0,91	0,02	scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 3; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.9.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.9.1
hCoV-19|USA|WA-CDC-UW23040922164|2023|EPI_ISL_17544517|2023-04-09	2023-04-09	XBB.1.5	Recombinant	Other	0,5		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1.22(1/4) XBB.1.5(2/4) XBB.1.5.11(1/4); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Czech_Republic|NRL_23-s1097|2023|EPI_ISL_17544590|2023-03-09	2023-03-09	XBB.1.5	Recombinant	Other	0,5		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/2) XBB.1.5(1/2); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Brazil|GO-LACENGO-520403810|2023|EPI_ISL_17544955|2023-03-28	2023-03-28	XBB.1.5	Recombinant	Other	0		Omicron (BA.2-like)	0,89	0,05	scorpio call: Alt alleles 57; Ref alleles 3; Amb alleles 2; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.5(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|USA|OR-OHSU-230810254|2023|EPI_ISL_17545146|2023-02-01	2023-02-01	XBB.1.5	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1.5(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Jamaica|JAM-UWIMicro-2280|2023|EPI_ISL_17545185|2023-03-15	2023-03-15	XBB.1.5.15	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1.5.15(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5.15
hCoV-19|Jamaica|JAM-UWIMicro-2281|2023|EPI_ISL_17545186|2023-03-21	2023-03-21	XBB.1.5.15	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1.5.15(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5.15
hCoV-19|Ecuador|GENSBIO-INSPI-1812-6839|2023|EPI_ISL_17546988|2023-04-14	2023-04-14	XBB.1.5.15	Recombinant	Other	0		Omicron (BA.2-like)	0,92	0,05	scorpio call: Alt alleles 59; Ref alleles 3; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.5.15(2/2); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5.15
hCoV-19|Ecuador|GENSBIO-INSPI-27306|2023|EPI_ISL_17546991|2023-04-11	2023-04-11	XBB.1.5	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.5(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Saint_Martin|IPP10558|2023|EPI_ISL_17547064|2023-04-03	2023-04-03	XBB.1.9.1	Recombinant	Other	0		Omicron (BA.2-like)	0,94	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 1; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1.9.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.9.1
hCoV-19|Henan|ZMDCDC-104|2023|EPI_ISL_17547567|2023-03-12	2023-03-12	DY.2	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: DY.2(1/1)
hCoV-19|India|DL-ILBS-9126|2023|EPI_ISL_17548322|2023-04-04	2023-04-04	XBB.1.16.1	Recombinant	Other	0		Omicron (Unassigned)	0,7	0	scorpio call: Alt alleles 23; Ref alleles 0; Amb alleles 10; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.07	Usher placements: XBB.1.16.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Mexico|MEX-INMEGEN-x08-42|2023|EPI_ISL_17549497|2023-03-08	2023-03-08	XBB.1.5	Recombinant	Other	0		Omicron (Unassigned)	0,79	0	scorpio call: Alt alleles 26; Ref alleles 0; Amb alleles 6; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.08	Usher placements: XBB.1.5(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Brazil|MG-FIOCRUZ-4742|2023|EPI_ISL_17550293|2023-03-16	2023-03-16	XBB.1.5	Recombinant	Other	0,5		Omicron (BA.2-like)	0,86	0,02	scorpio call: Alt alleles 55; Ref alleles 1; Amb alleles 7; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.06	Usher placements: FG.2(1/6) XBB.1.22(1/6) XBB.1.5(3/6) XBB.1.5.18(1/6); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Oman|7231991|2023|EPI_ISL_17550341|2023-04-11	2023-04-11	XBB.1.22.1	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.22.1
hCoV-19|Oman|5239093|2023|EPI_ISL_17550347|2023-04-03	2023-04-03	XBB.2.3	Recombinant	Other	0		Omicron (BA.2-like)	0,91	0,02	scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 3; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.2.3(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.2.3
hCoV-19|Oman|5239190|2023|EPI_ISL_17550363|2023-04-03	2023-04-03	XBB.1.9.1	Recombinant	Other	0		Omicron (BA.2-like)	0,91	0,02	scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 3; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1.9.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.9.1
hCoV-19|Oman|5237645|2023|EPI_ISL_17550379|2023-03-20	2023-03-20	XBB.1.9.1	Recombinant	Other	0		Omicron (BA.2-like)	0,91	0,02	scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 3; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: XBB.1.9.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.9.1
hCoV-19|Oman|5238865|2023|EPI_ISL_17550383|2023-03-30	2023-03-30	XBB.1.9.1	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.9.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.9.1
hCoV-19|USA|OK-CDC-VSX-A065823|2023|EPI_ISL_17550726|2023-04-11	2023-04-11	XBB.1.5	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.5(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|USA|SD-CDC-VSX-A079633|2023|EPI_ISL_17550813|2023-04-13	2023-04-13	XBB.2.3	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.2.3(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.2.3
hCoV-19|USA|TN-CDC-VSX-A065915|2023|EPI_ISL_17550873|2023-04-14	2023-04-14	XBB.1.5	Recombinant	Other	0,333333333		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/3) XBB.1.5(2/3); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Chile|RM-31280|2023|EPI_ISL_17551982|2023-04-12	2023-04-12	XBB.1.5	Recombinant	Other	0,666666667		Omicron (BA.2-like)	0,91	0,02	scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 1; Oth alleles 4	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/3) XBB.1.5(1/3) XBB.1.5.20(1/3); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Chile|ML-31307|2023|EPI_ISL_17552008|2023-04-12	2023-04-12	XBB.1.5	Recombinant	Other	0,666666667		Omicron (BA.2-like)	0,89	0,03	scorpio call: Alt alleles 57; Ref alleles 2; Amb alleles 1; Oth alleles 4	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/3) XBB.1.5(1/3) XBB.1.5.32(1/3); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Chile|NB-31317|2023|EPI_ISL_17552015|2023-04-11	2023-04-11	XBB.1.5.9	Recombinant	Other	0		Omicron (BA.2-like)	0,89	0,03	scorpio call: Alt alleles 57; Ref alleles 2; Amb alleles 1; Oth alleles 4	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.5.9(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5.9
hCoV-19|Chile|AT-31323|2023|EPI_ISL_17552021|2023-04-08	2023-04-08	XBB.1.5	Recombinant	Other	0,5		Omicron (BA.2-like)	0,89	0,02	scorpio call: Alt alleles 57; Ref alleles 1; Amb alleles 2; Oth alleles 4	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/2) XBB.1.5(1/2); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Chile|RM-31478|2023|EPI_ISL_17552030|2023-04-09	2023-04-09	XBB.1.5	Recombinant	Other	0,5		Omicron (BA.2-like)	0,89	0,02	scorpio call: Alt alleles 57; Ref alleles 1; Amb alleles 2; Oth alleles 4	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/2) XBB.1.5(1/2); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Germany|NI-RKI-I-1134328|2023|EPI_ISL_17553885|2023-04-13	2023-04-13	XBB.1	Recombinant	Other	0,666666667		Omicron (Unassigned)	0,85	0	scorpio call: Alt alleles 28; Ref alleles 0; Amb alleles 4; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: XBB.1(1/3) XBB.1.22(1/3) XBB.1.5(1/3); scorpio found insufficient support to assign a specific lineage
hCoV-19|Croatia|HZJZ_3453|2023|EPI_ISL_17554206|2023-03-16	2023-03-16	XBB.1.5.21	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.5.21(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5.21
hCoV-19|South_Korea|KDCA231214|2023|EPI_ISL_17554482|2023-04-13	2023-04-13	BN.1.2	Others	Other	0		Omicron (Unassigned)	0,91	0,06	scorpio call: Alt alleles 30; Ref alleles 2; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BN.1.2(1/1); scorpio found insufficient support to assign a specific lineage
